-16.896999,-121.389999,1012.172974
-33.793999,-151.401993,999.606995
-58.071999,-182.328995,1079.639038
-66.429001,-167.628006,1090.740967
-55.693001,-193.369995,1012.661011
-42.944000,-137.798996,1048.223999
-53.557999,-174.643005,1070.610962
-48.617001,-174.703995,1052.555054
-50.507999,-155.733002,1067.438965
-53.557999,-180.865005,1059.326050
-44.591000,-176.473007,1047.491943
-43.737000,-150.304001,1057.862061
-46.909000,-151.158005,1061.583008
-39.466999,-129.563995,1067.561035
-42.944000,-131.699005,1091.534058
-42.639000,-134.139008,1036.817017
-29.341000,-87.291000,1024.067993
-65.941002,-53.070000,1107.637939
-63.867001,-84.362999,1053.469971
-79.361000,-0.610000,1077.625977
-65.819000,5.551000,1069.208008
-72.956001,20.434999,1046.760010
-73.199997,29.341000,1088.422974
-93.208000,84.607002,1084.640991
-80.398003,89.792000,1074.209961
-84.424004,74.786003,1075.125000
-74.481003,73.261002,1074.880981
-74.664001,99.002998,1062.071045
-75.334999,80.153999,1066.157959
-70.760002,89.059998,1048.041016
-80.398003,101.077003,1067.500000
-78.445999,125.111000,1051.884033
-67.039001,123.890999,1043.282959
-91.744003,179.828003,1067.317017
-80.153999,168.177002,1044.136963
-78.507004,207.705002,1065.364990
-78.750999,203.190994,1037.671021
-75.091003,196.358994,1042.062988
-74.724998,221.979004,1029.802002
-56.973999,195.505005,1067.682983
-71.431000,226.737000,1062.864014
-74.237000,222.955002,1026.203003
-66.184998,251.503006,1029.619019
-71.186996,236.253006,1022.969971
-79.116997,259.920990,1032.791016
-59.353001,263.459015,1016.747986
-70.882004,258.334991,1031.083008
-82.349998,322.506989,1037.305054
-71.370003,317.260986,1031.692993
-85.033997,335.072998,1025.470947
-67.771004,297.375000,1018.943970
-76.432999,320.372009,1010.892029
-75.762001,325.557007,1024.739014
-85.217003,350.506012,1004.731018
-68.807999,337.451996,1010.708984
-71.003998,352.397003,1014.429993
-76.737999,352.579987,1004.974976
-72.468002,370.391998,998.935974
-77.775002,410.529999,993.202026
-57.096001,386.312988,984.783997
-67.587997,415.348999,981.489990
-68.137001,425.657990,984.723022
-64.111000,399.549988,987.528992
-64.538002,415.287994,976.609985
-62.708000,428.524994,990.640015
-76.189003,431.391998,966.971985
-62.036999,430.355011,966.301025
-59.841000,432.916992,976.244019
-54.960999,431.087006,954.223022
-70.088997,457.377991,981.978027
-63.806000,451.095001,971.119995
-72.894997,454.023010,960.505981
-66.429001,463.477997,955.015991
-60.633999,451.399994,953.185974
-76.310997,460.244995,953.979004
-68.380997,467.015991,949.281982
-79.666000,477.934998,954.893982
-71.796997,476.592987,932.690002
-68.930000,485.925995,959.468994
-66.246002,464.393005,967.216003
-87.291000,527.710999,904.995972
-72.406998,485.621002,934.885986
-61.305000,475.799988,935.922974
-76.677002,510.447998,940.192993
-68.807999,498.126007,945.804993
-77.775002,512.278015,931.348022
-80.398003,516.426025,933.239014
-76.920998,503.433014,929.213013
-80.459000,517.036011,924.698975
-72.101997,532.591003,950.929016
-80.946999,527.223022,919.270020
-84.180000,521.916016,928.481018
-80.703003,532.591003,919.208984
-80.824997,526.979004,933.177979
-75.091003,524.294983,903.348999
-78.385002,523.989990,925.369995
-79.666000,534.421021,924.760010
-99.795998,563.640015,899.872009
-68.075996,526.369019,891.270996
-84.728996,559.857971,904.752014
-89.547997,571.387024,914.206970
-89.242996,557.783997,883.036011
-88.511002,562.481018,906.155029
-79.605003,554.124023,912.742981
-96.563004,576.755005,900.543030
-88.938004,565.164978,885.841980
-79.666000,573.216980,900.848022
-90.889999,565.348022,901.823975
-81.922997,567.117004,896.151001
-87.961998,566.445984,888.830994
-91.439003,584.135986,892.796021
-93.268997,570.289001,888.221008
-83.264999,568.825012,896.822021
-85.705002,577.669983,883.890015
-88.999001,584.013977,898.164001
-88.633003,575.718018,880.413025
-91.927002,589.260010,888.586975
-84.607002,583.770020,886.635010
-96.136002,599.020020,875.533020
-87.351997,584.745972,881.328003
-92.780998,592.859009,889.440979
-75.822998,603.411987,843.874023
-90.767998,611.219971,850.156982
-108.213997,636.840027,889.867981
-82.349998,599.385986,866.443970
-79.056000,605.181030,848.388000
-90.889999,615.612000,857.721008
-90.707001,616.161011,873.580994
-86.498001,621.041016,866.078003
-91.682999,625.127991,861.807983
-86.558998,627.202026,845.520996
-89.547997,625.616028,845.520996
-87.473999,619.150024,848.143982
-90.219002,628.056030,855.646973
-88.876999,643.854980,848.265991
-94.428001,627.872986,866.260986
-81.496002,626.043030,843.630005
-86.620003,643.184021,838.322998
-98.820000,652.333984,833.504028
-92.598000,636.718018,847.229004
-93.085999,661.911011,821.609009
-84.057999,637.083984,845.887024
-93.390999,652.943970,843.874023
-93.147003,645.380005,844.422974
-86.315002,637.815979,823.744019
-93.147003,657.885010,836.127014
-90.950996,645.684998,858.697021
-90.524002,653.614990,849.791016
-88.389000,655.810974,824.049011
-93.025002,658.861023,827.098999
-87.901001,642.268982,839.543030
-91.560997,662.276978,851.864990
-98.575996,667.278992,832.588989
-76.677002,630.801025,816.119019
-77.713997,650.198975,823.622009
-97.599998,677.343994,811.604980
-96.867996,673.440002,842.288025
-82.777000,651.479980,830.088013
-84.667999,661.301025,808.310974
-94.123001,677.648987,826.062012
-88.938004,657.823975,835.273010
-89.121002,661.544983,827.098999
-88.633003,663.557983,821.304016
-89.426003,667.034973,823.866028
-88.511002,672.585999,813.617981
-94.611000,685.213013,796.476990
-91.195000,680.393982,817.216980
-85.888000,671.731995,823.987976
-90.950996,690.153992,792.206970
-97.356003,698.937988,826.489014
-86.132004,653.492981,818.986023
-75.700996,670.450989,807.091003
-92.537003,698.450012,814.593994
-94.306000,676.794983,825.208008
-86.986000,668.437988,816.911987
-75.517998,681.614014,788.607971
-94.550003,694.241028,821.974976
-88.449997,677.710022,833.015991
-85.400002,684.846985,798.612000
-85.095001,668.437988,789.034973
-89.242996,680.455017,826.611023
-86.681000,699.059998,828.318970
-78.811996,668.987000,812.276001
-79.178001,684.359009,794.646973
-91.012001,711.565002,787.997986
-79.910004,669.047974,796.843018
-84.728996,700.523987,823.987976
